ensembl_id	ensembl	log2FC	hgnc_symbol
ENSG00000102287	ENSG00000102287.19	-2.17067989187094	GABRE
ENSG00000102445	ENSG00000102445.20	-1.68738870986834	RUBCNL
ENSG00000102554	ENSG00000102554.14	-2.25950861133549	KLF5
ENSG00000102738	ENSG00000102738.8	-1.50164733717702	MRPS31
ENSG00000102760	ENSG00000102760.13	-2.09645588281249	RGCC
ENSG00000102780	ENSG00000102780.17	-1.3956025352494	DGKH
ENSG00000102804	ENSG00000102804.16	-2.00639965604659	TSC22D1
ENSG00000102921	ENSG00000102921.8	-1.54839583197129	N4BP1
ENSG00000102974	ENSG00000102974.16	-2.30963404097981	CTCF
ENSG00000103037	ENSG00000103037.12	-2.23198106634545	SETD6
ENSG00000103064	ENSG00000103064.15	-2.18008795009854	SLC7A6
ENSG00000103067	ENSG00000103067.14	-1.19891989760568	ESRP2
ENSG00000103126	ENSG00000103126.15	-1.65854053581539	AXIN1
ENSG00000103245	ENSG00000103245.14	-1.07051585924615	CIAO3
ENSG00000103264	ENSG00000103264.18	-1.17571243572257	FBXO31
ENSG00000103275	ENSG00000103275.22	-1.85056762049303	UBE2I
ENSG00000103343	ENSG00000103343.13	-1.11486822818289	ZNF174
ENSG00000103404	ENSG00000103404.15	-1.49172538629864	USP31
ENSG00000103429	ENSG00000103429.11	-1.47297668801062	BFAR
ENSG00000103496	ENSG00000103496.15	-1.07192902626386	STX4
ENSG00000103534	ENSG00000103534.17	-1.23419006439894	TMC5
ENSG00000103550	ENSG00000103550.14	-1.45299183606384	KNOP1
ENSG00000104129	ENSG00000104129.10	-1.40943635846282	DNAJC17
ENSG00000104140	ENSG00000104140.7	-2.44463436644215	RHOV
ENSG00000104142	ENSG00000104142.11	-1.6071949467654	VPS18
ENSG00000104218	ENSG00000104218.16	-2.01982771844264	CSPP1
ENSG00000104221	ENSG00000104221.14	-1.17613704821946	BRF2
ENSG00000104228	ENSG00000104228.13	-1.11888052927274	TRIM35
ENSG00000104312	ENSG00000104312.8	-1.7288522742018	RIPK2
ENSG00000104356	ENSG00000104356.11	-1.64433747761679	POP1
ENSG00000104365	ENSG00000104365.16	-2.22710730413814	IKBKB
ENSG00000104427	ENSG00000104427.13	-1.10606485432893	ZC2HC1A
ENSG00000104432	ENSG00000104432.15	-4.67208494798031	IL7
ENSG00000104549	ENSG00000104549.12	-2.13758758711805	SQLE
ENSG00000104611	ENSG00000104611.12	-1.61973738299459	SH2D4A
ENSG00000104613	ENSG00000104613.12	-1.55616218256813	INTS10
ENSG00000104695	ENSG00000104695.13	-1.00333905927052	PPP2CB
ENSG00000104835	ENSG00000104835.15	-2.04978649068024	SARS2
ENSG00000104856	ENSG00000104856.15	-1.07871835724288	RELB
ENSG00000104886	ENSG00000104886.12	-2.27483980486593	PLEKHJ1
ENSG00000104907	ENSG00000104907.13	-1.78144182144799	TRMT1
ENSG00000104946	ENSG00000104946.14	-1.46921192394888	TBC1D17
ENSG00000104976	ENSG00000104976.13	-1.18351686123277	SNAPC2
ENSG00000105053	ENSG00000105053.11	-1.15018510315864	VRK3
ENSG00000105072	ENSG00000105072.9	-1.93743992687326	C19orf44
ENSG00000105127	ENSG00000105127.10	-1.87478037793997	AKAP8
ENSG00000105173	ENSG00000105173.14	-2.93082036560024	CCNE1
ENSG00000105248	ENSG00000105248.16	-2.22903420819815	YJU2
ENSG00000105327	ENSG00000105327.18	-1.55500607183862	BBC3
ENSG00000105447	ENSG00000105447.13	-1.88555681392085	GRWD1
ENSG00000105497	ENSG00000105497.8	-2.18547712432158	ZNF175
ENSG00000105516	ENSG00000105516.11	-1.19475112840369	DBP
ENSG00000105556	ENSG00000105556.12	-1.80548821223798	MIER2
ENSG00000105617	ENSG00000105617.4	-1.63367343895372	LENG1
ENSG00000105619	ENSG00000105619.14	-2.1271168892629	TFPT
ENSG00000105643	ENSG00000105643.11	-1.91429699125371	ARRDC2
ENSG00000105647	ENSG00000105647.20	-3.18366916830555	PIK3R2
ENSG00000105676	ENSG00000105676.14	-1.16674179453245	ARMC6
ENSG00000105771	ENSG00000105771.14	-2.54290891300872	SMG9
ENSG00000105819	ENSG00000105819.15	-1.05577060065491	PMPCB
ENSG00000105821	ENSG00000105821.15	-1.94201522319107	DNAJC2
ENSG00000105852	ENSG00000105852.11	-1.08612127827367	PON3
ENSG00000105875	ENSG00000105875.15	-1.09678549824718	WDR91
ENSG00000105926	ENSG00000105926.16	-2.11992640842173	PALS2
ENSG00000105997	ENSG00000105997.23	-1.55040248903236	HOXA3
ENSG00000106004	ENSG00000106004.5	-2.26800362430226	HOXA5
ENSG00000106006	ENSG00000106006.6	-2.48249687903264	HOXA6
ENSG00000106031	ENSG00000106031.9	-3.13126617261508	HOXA13
ENSG00000106038	ENSG00000106038.13	-1.79704643868463	EVX1
ENSG00000106100	ENSG00000106100.11	-1.77987044085323	NOD1
ENSG00000106125	ENSG00000106125.14	-1.4779354215646	MINDY4
ENSG00000106178	ENSG00000106178.7	-2.81612370100388	CCL24
ENSG00000106305	ENSG00000106305.10	-1.97227576521402	AIMP2
ENSG00000106346	ENSG00000106346.12	-1.6845047784848	USP42
ENSG00000106392	ENSG00000106392.11	-1.30383230507536	C1GALT1
ENSG00000106415	ENSG00000106415.13	-1.04049231223374	GLCCI1
ENSG00000106443	ENSG00000106443.17	-2.34562771221607	PHF14
ENSG00000106546	ENSG00000106546.14	-1.5682982584688	AHR
ENSG00000106560	ENSG00000106560.11	-4.72230023127432	GIMAP2
ENSG00000106588	ENSG00000106588.12	-1.64908905289502	PSMA2
ENSG00000106591	ENSG00000106591.4	-1.39511387579279	MRPL32
ENSG00000106608	ENSG00000106608.17	-1.25583193445784	URGCP
ENSG00000106617	ENSG00000106617.16	-1.79858690571098	PRKAG2
ENSG00000106635	ENSG00000106635.8	-1.55635398327132	BCL7B
ENSG00000106686	ENSG00000106686.18	-1.70939227568354	SPATA6L
ENSG00000106723	ENSG00000106723.17	-1.29661829033303	SPIN1
ENSG00000106993	ENSG00000106993.12	-1.50205095237714	CDC37L1
ENSG00000107077	ENSG00000107077.21	-1.30405922373126	KDM4C
ENSG00000107104	ENSG00000107104.21	-1.27365331041036	KANK1
ENSG00000107140	ENSG00000107140.17	-1.07278417350912	TESK1
ENSG00000107201	ENSG00000107201.12	-1.67916818347163	RIGI
ENSG00000107262	ENSG00000107262.26	-1.19191753108688	BAG1
ENSG00000107295	ENSG00000107295.10	-1.13647746849947	SH3GL2
ENSG00000107362	ENSG00000107362.14	-1.02518838005827	ABHD17B
ENSG00000107443	ENSG00000107443.16	-1.09405479207543	CCNJ
ENSG00000107521	ENSG00000107521.21	-1.01453712900943	HPS1
ENSG00000107551	ENSG00000107551.21	-5.32853087430955	RASSF4
ENSG00000107554	ENSG00000107554.17	-1.03630837054208	DNMBP
ENSG00000107560	ENSG00000107560.12	-1.743273618438	RAB11FIP2
ENSG00000107651	ENSG00000107651.15	-1.685015514244	SEC23IP
ENSG00000107672	ENSG00000107672.15	-1.90317694213702	NSMCE4A
ENSG00000107779	ENSG00000107779.16	-1.52785970466323	BMPR1A
ENSG00000107815	ENSG00000107815.10	-2.05682078130141	TWNK
ENSG00000107819	ENSG00000107819.15	-1.53682745644225	SFXN3
ENSG00000107937	ENSG00000107937.19	-1.35260657683464	GTPBP4
ENSG00000107938	ENSG00000107938.18	-1.41788983641122	EDRF1
ENSG00000107951	ENSG00000107951.15	-1.6324205603394	MTPAP
ENSG00000107960	ENSG00000107960.12	-1.60090180163924	STN1
ENSG00000107968	ENSG00000107968.10	-2.92604092493593	MAP3K8
ENSG00000108021	ENSG00000108021.22	-1.50425420542277	TASOR2
ENSG00000108055	ENSG00000108055.11	-1.98605335073197	SMC3
ENSG00000108239	ENSG00000108239.9	-1.21500316603065	TBC1D12
ENSG00000108375	ENSG00000108375.13	-3.35344759582525	RNF43
ENSG00000108379	ENSG00000108379.11	-1.38560803734531	WNT3
ENSG00000108423	ENSG00000108423.16	-2.01276631617295	TUBD1
ENSG00000108433	ENSG00000108433.17	-1.10829600787822	GOSR2
ENSG00000108465	ENSG00000108465.15	-1.99263501729571	CDK5RAP3
ENSG00000108511	ENSG00000108511.10	-2.31385829957341	HOXB6
ENSG00000108592	ENSG00000108592.17	-1.20727826678874	FTSJ3
ENSG00000108599	ENSG00000108599.15	-1.30260730083885	AKAP10
ENSG00000108654	ENSG00000108654.16	-1.23492275186692	DDX5
ENSG00000108788	ENSG00000108788.12	-1.91837652252271	MLX
ENSG00000108848	ENSG00000108848.16	-1.49328836438379	LUC7L3
ENSG00000109089	ENSG00000109089.7	-1.16253936022851	CDR2L
ENSG00000109320	ENSG00000109320.14	-1.0909749477356	NFKB1
ENSG00000109321	ENSG00000109321.11	-1.56998178426019	AREG
ENSG00000109381	ENSG00000109381.21	-1.35695137791146	ELF2
ENSG00000109445	ENSG00000109445.11	-1.11134342520274	ZNF330
ENSG00000109452	ENSG00000109452.14	-1.12263003724167	INPP4B
ENSG00000109458	ENSG00000109458.10	-1.37241440986028	GAB1
ENSG00000109534	ENSG00000109534.17	-1.79396751151532	GAR1
ENSG00000109536	ENSG00000109536.13	-1.31720314190353	FRG1
ENSG00000109606	ENSG00000109606.13	-1.10476210297468	DHX15
ENSG00000109756	ENSG00000109756.10	-1.68354649458816	RAPGEF2
ENSG00000109787	ENSG00000109787.13	-1.18394943573568	KLF3
ENSG00000109920	ENSG00000109920.13	-2.27962955330942	FNBP4
ENSG00000109971	ENSG00000109971.14	-2.66687105836682	HSPA8
ENSG00000110025	ENSG00000110025.13	-4.0603125541554	SNX15
ENSG00000110047	ENSG00000110047.18	-1.42040162656561	EHD1
ENSG00000110060	ENSG00000110060.9	-1.85498357143022	PUS3
ENSG00000110066	ENSG00000110066.16	-2.23835983790918	KMT5B
ENSG00000110075	ENSG00000110075.15	-1.15533823426873	PPP6R3
ENSG00000110104	ENSG00000110104.13	-1.37353869685051	CCDC86
ENSG00000110172	ENSG00000110172.12	-1.31250756452544	CHORDC1
ENSG00000110218	ENSG00000110218.9	-1.27249066121945	PANX1
ENSG00000110330	ENSG00000110330.10	-1.02998108323332	BIRC2
ENSG00000110455	ENSG00000110455.14	-1.70406796212741	ACCS
ENSG00000110514	ENSG00000110514.20	-1.04413777608862	MADD
ENSG00000110721	ENSG00000110721.12	-1.50952657255951	CHKA
ENSG00000110768	ENSG00000110768.12	-1.33570598900869	GTF2H1
ENSG00000110851	ENSG00000110851.12	-1.73065197256429	PRDM4
ENSG00000110888	ENSG00000110888.19	-1.89515048127778	CAPRIN2
ENSG00000111011	ENSG00000111011.18	-1.77134022558243	RSRC2
ENSG00000111012	ENSG00000111012.12	-1.2042886620843	CYP27B1
ENSG00000111110	ENSG00000111110.12	-1.20885131318087	PPM1H
ENSG00000111186	ENSG00000111186.13	-2.44297866183197	WNT5B
ENSG00000111203	ENSG00000111203.13	-1.96114339336696	ITFG2
ENSG00000111266	ENSG00000111266.9	-1.29086668836544	DUSP16
ENSG00000111276	ENSG00000111276.12	-1.5040371887074	CDKN1B
ENSG00000111325	ENSG00000111325.16	-2.58544098219049	OGFOD2
ENSG00000111364	ENSG00000111364.16	-1.75271521784514	DDX55
ENSG00000111554	ENSG00000111554.15	-1.0928052844714	MDM1
ENSG00000111596	ENSG00000111596.14	-2.2598534130661	CNOT2
ENSG00000111641	ENSG00000111641.13	-1.41911358369047	NOP2
ENSG00000111671	ENSG00000111671.10	-1.22436192800037	SPSB2
ENSG00000111696	ENSG00000111696.12	-1.55767638464547	NT5DC3
ENSG00000111700	ENSG00000111700.13	-1.13382091375524	SLCO1B3
ENSG00000111725	ENSG00000111725.11	-1.10040802469968	PRKAB1
ENSG00000111727	ENSG00000111727.12	-1.02120514497394	HCFC2
ENSG00000111845	ENSG00000111845.5	-1.62288081566472	PAK1IP1
ENSG00000111859	ENSG00000111859.17	-1.97639922769423	NEDD9
ENSG00000111860	ENSG00000111860.14	-1.32361322533411	CEP85L
ENSG00000111877	ENSG00000111877.18	-1.81856568123515	MCM9
ENSG00000111879	ENSG00000111879.20	-1.11696280298693	FAM184A
ENSG00000111906	ENSG00000111906.18	-1.00562855393645	HDDC2
ENSG00000111913	ENSG00000111913.20	-1.27074119087852	RIPOR2
ENSG00000112081	ENSG00000112081.18	-1.67597585027054	SRSF3
ENSG00000112146	ENSG00000112146.17	-1.80244948355876	FBXO9
ENSG00000112159	ENSG00000112159.13	-1.70308133697823	MDN1
ENSG00000112210	ENSG00000112210.12	-1.17238977043396	RAB23
ENSG00000112234	ENSG00000112234.9	-1.0397639721537	FBXL4
ENSG00000112282	ENSG00000112282.18	-1.1214141468216	MED23
ENSG00000112312	ENSG00000112312.10	-1.91868423228129	GMNN
ENSG00000112365	ENSG00000112365.6	-2.34020603633073	ZBTB24
ENSG00000112578	ENSG00000112578.11	-2.17886871408042	BYSL
ENSG00000112651	ENSG00000112651.12	-1.01865439474078	MRPL2
ENSG00000112701	ENSG00000112701.18	-1.02592466901168	SENP6
ENSG00000112739	ENSG00000112739.17	-2.09548591544802	PRP4K
ENSG00000112763	ENSG00000112763.17	-1.38994875003088	BTN2A1
ENSG00000112773	ENSG00000112773.16	-1.01340976166953	TENT5A
ENSG00000112941	ENSG00000112941.14	-1.36766030693926	TENT4A
ENSG00000113108	ENSG00000113108.20	-2.05628593861643	APBB3
ENSG00000113240	ENSG00000113240.14	-2.89607934401926	CLK4
ENSG00000113384	ENSG00000113384.14	-1.75398624529726	GOLPH3
ENSG00000113448	ENSG00000113448.21	-2.27701100311031	PDE4D
ENSG00000113456	ENSG00000113456.20	-1.36829740588386	RAD1
ENSG00000113460	ENSG00000113460.13	-2.83260755364521	BRIX1
ENSG00000113593	ENSG00000113593.12	-1.82968514777042	PPWD1
ENSG00000113595	ENSG00000113595.15	-1.09485220047585	TRIM23
ENSG00000113615	ENSG00000113615.13	-1.02981948406275	SEC24A
ENSG00000113643	ENSG00000113643.9	-1.01456859044514	RARS1
ENSG00000113649	ENSG00000113649.14	-1.64267296164678	TCERG1
ENSG00000113716	ENSG00000113716.13	-1.69711369303654	HMGXB3
ENSG00000113734	ENSG00000113734.18	-1.12103702184767	BNIP1
ENSG00000113851	ENSG00000113851.16	-1.82334169630546	CRBN
ENSG00000113966	ENSG00000113966.11	-1.07964650387459	ARL6
ENSG00000113971	ENSG00000113971.21	-1.60560066589972	NPHP3
ENSG00000114062	ENSG00000114062.22	-1.64420504477815	UBE3A
ENSG00000114098	ENSG00000114098.18	-1.63545892415895	ARMC8
ENSG00000114125	ENSG00000114125.14	-1.02155553354747	RNF7
ENSG00000114209	ENSG00000114209.15	-1.72332675432523	PDCD10
ENSG00000114251	ENSG00000114251.15	-1.53989838041773	WNT5A
ENSG00000114315	ENSG00000114315.4	-1.39041447284429	HES1
ENSG00000114354	ENSG00000114354.15	-1.60702291512283	TFG
ENSG00000114388	ENSG00000114388.14	-1.54696850317471	NPRL2
ENSG00000114395	ENSG00000114395.11	-1.12482131664152	CYB561D2
ENSG00000114423	ENSG00000114423.23	-2.00866902478957	CBLB
ENSG00000114491	ENSG00000114491.14	-1.35100435046293	UMPS
ENSG00000114520	ENSG00000114520.11	-1.68281623319582	SNX4
ENSG00000114529	ENSG00000114529.13	-2.03973062021095	C3orf52
ENSG00000114541	ENSG00000114541.15	-1.80616094150236	FRMD4B
ENSG00000114648	ENSG00000114648.12	-1.03690872896377	KLHL18
ENSG00000114737	ENSG00000114737.16	-2.9259092845036	CISH
ENSG00000114744	ENSG00000114744.9	-1.64360949656739	COMMD2
ENSG00000114745	ENSG00000114745.15	-1.03094545384119	GORASP1
ENSG00000114767	ENSG00000114767.7	-1.43203871368911	RRP9
ENSG00000114790	ENSG00000114790.13	-1.55002165345539	ARHGEF26
ENSG00000114861	ENSG00000114861.24	-1.32338584324265	FOXP1
ENSG00000114982	ENSG00000114982.19	-1.31209730627615	KANSL3
ENSG00000114993	ENSG00000114993.17	-2.00860826440064	RTKN
ENSG00000115137	ENSG00000115137.12	-1.1137499031078	DNAJC27
ENSG00000115183	ENSG00000115183.15	-1.22264849538422	TANC1
ENSG00000115211	ENSG00000115211.17	-1.98600262936949	EIF2B4
ENSG00000115216	ENSG00000115216.14	-1.74164872413114	NRBP1
ENSG00000115289	ENSG00000115289.14	-2.44014367385345	PCGF1
ENSG00000115295	ENSG00000115295.21	-1.50075887111418	CLIP4
ENSG00000115318	ENSG00000115318.12	-1.27545253196961	LOXL3
ENSG00000115325	ENSG00000115325.14	-1.18710549002309	DOK1
ENSG00000115363	ENSG00000115363.14	-3.10960038624706	EVA1A
ENSG00000115368	ENSG00000115368.10	-1.10504497120053	WDR75
ENSG00000115392	ENSG00000115392.13	-1.652780834251	FANCL
ENSG00000115414	ENSG00000115414.21	-2.70741400906343	FN1
ENSG00000115419	ENSG00000115419.14	-1.11686562432531	GLS
ENSG00000115446	ENSG00000115446.12	-1.82330580129341	UNC50
ENSG00000115464	ENSG00000115464.15	-1.18772664775111	USP34
ENSG00000115507	ENSG00000115507.10	-1.36187072068592	OTX1
ENSG00000115641	ENSG00000115641.19	-1.29179611438659	FHL2
ENSG00000115657	ENSG00000115657.14	-1.08114346683348	ABCB6
ENSG00000115738	ENSG00000115738.10	-1.02257754294338	ID2
ENSG00000115750	ENSG00000115750.17	-1.40549170040016	TAF1B
ENSG00000115761	ENSG00000115761.17	-1.30701356569026	NOL10
ENSG00000115816	ENSG00000115816.15	-2.27804770901578	CEBPZ
ENSG00000115827	ENSG00000115827.14	-1.58230397025221	DCAF17
ENSG00000115840	ENSG00000115840.14	-2.54199288461331	SLC25A12
ENSG00000115841	ENSG00000115841.21	-1.08296499847793	RMDN2
ENSG00000115875	ENSG00000115875.19	-1.39035376539229	SRSF7
ENSG00000115946	ENSG00000115946.8	-1.22753903420676	PNO1
ENSG00000115947	ENSG00000115947.14	-1.13562181312865	ORC4
ENSG00000115963	ENSG00000115963.14	-1.2213481210364	RND3
ENSG00000115970	ENSG00000115970.19	-1.71152904810947	THADA
ENSG00000116001	ENSG00000116001.17	-1.04290426970159	TIA1
ENSG00000116062	ENSG00000116062.19	-2.45454786573192	MSH6
ENSG00000116106	ENSG00000116106.12	-1.79705615095559	EPHA4
ENSG00000116141	ENSG00000116141.17	-1.42565002691355	MARK1
ENSG00000116212	ENSG00000116212.16	-2.31416339649775	LRRC42
ENSG00000116213	ENSG00000116213.16	-1.07428999402955	WRAP73
ENSG00000116266	ENSG00000116266.11	-1.40606314716396	STXBP3
ENSG00000116285	ENSG00000116285.13	-2.50506859199047	ERRFI1
ENSG00000116350	ENSG00000116350.18	-2.69022488722165	SRSF4
ENSG00000116649	ENSG00000116649.10	-1.02032803735681	SRM
ENSG00000116652	ENSG00000116652.7	-2.15520285485269	DLEU2L
ENSG00000116679	ENSG00000116679.17	-1.12988144480866	IVNS1ABP
ENSG00000116704	ENSG00000116704.8	-1.36308485176311	SLC35D1
ENSG00000116717	ENSG00000116717.13	-1.34202871858267	GADD45A
ENSG00000116741	ENSG00000116741.8	-2.78863071999813	RGS2
ENSG00000116809	ENSG00000116809.12	-1.71470282434599	ZBTB17
ENSG00000116815	ENSG00000116815.16	-1.21366211708941	CD58
ENSG00000116990	ENSG00000116990.12	-1.4232594182785	MYCL
ENSG00000116991	ENSG00000116991.12	-1.28871175520601	SIPA1L2
ENSG00000117000	ENSG00000117000.9	-1.6197764938337	RLF
ENSG00000117013	ENSG00000117013.17	-1.68213897350937	KCNQ4
ENSG00000117133	ENSG00000117133.11	-1.23941450998591	RPF1
ENSG00000117143	ENSG00000117143.14	-1.60261726397509	UAP1
ENSG00000117174	ENSG00000117174.11	-1.66150213887874	ZNHIT6
ENSG00000117226	ENSG00000117226.13	-1.15441938624127	GBP3
ENSG00000117360	ENSG00000117360.13	-1.46846834500702	PRPF3
ENSG00000117475	ENSG00000117475.14	-1.50262406460028	BLZF1
ENSG00000117479	ENSG00000117479.15	-1.59765767826964	SLC19A2
ENSG00000117525	ENSG00000117525.14	-2.10708877863881	F3
ENSG00000117543	ENSG00000117543.22	-1.13700562074288	DPH5
ENSG00000117569	ENSG00000117569.20	-1.82179992783865	PTBP2
ENSG00000117597	ENSG00000117597.18	-1.60716460133527	UTP25
ENSG00000117616	ENSG00000117616.18	-1.11420346583878	RSRP1
ENSG00000117625	ENSG00000117625.14	-1.8129843732349	RCOR3
ENSG00000117640	ENSG00000117640.18	-1.35503633252072	MTFR1L
ENSG00000117877	ENSG00000117877.11	-2.62513034487732	POLR1G
ENSG00000118007	ENSG00000118007.13	-1.27539902176138	STAG1
ENSG00000118194	ENSG00000118194.22	-2.17214372237684	TNNT2
ENSG00000118197	ENSG00000118197.14	-2.10275968032688	DDX59
ENSG00000118200	ENSG00000118200.16	-1.31932951960338	CAMSAP2
ENSG00000118246	ENSG00000118246.14	-1.60128730078036	FASTKD2
ENSG00000118420	ENSG00000118420.17	-1.56076337927028	UBE3D
ENSG00000118482	ENSG00000118482.12	-1.27965435545965	PHF3
ENSG00000118496	ENSG00000118496.5	-1.11518266501045	FBXO30
ENSG00000118503	ENSG00000118503.18	-1.52335483263394	TNFAIP3
ENSG00000118513	ENSG00000118513.21	-1.92558127878165	MYB
ENSG00000118515	ENSG00000118515.12	-2.05794899779417	SGK1
ENSG00000118564	ENSG00000118564.15	-1.10442898082453	FBXL5
ENSG00000118620	ENSG00000118620.13	-2.04776946502454	ZNF430
ENSG00000118655	ENSG00000118655.8	-1.48648479238475	DCLRE1B
ENSG00000118707	ENSG00000118707.11	-1.81864230462888	TGIF2
ENSG00000118922	ENSG00000118922.19	-1.48600086144644	KLF12
ENSG00000118985	ENSG00000118985.16	-1.04460440761879	ELL2
ENSG00000119042	ENSG00000119042.18	-1.76989349104516	SATB2
ENSG00000119138	ENSG00000119138.5	-1.45250406278674	KLF9
ENSG00000119139	ENSG00000119139.21	-1.50568246212495	TJP2
ENSG00000119397	ENSG00000119397.19	-1.34092756586191	CNTRL
ENSG00000119401	ENSG00000119401.11	-2.62903676251874	TRIM32
ENSG00000119431	ENSG00000119431.10	-2.66871283532248	HDHD3
ENSG00000119559	ENSG00000119559.17	-1.04511231023363	C19orf25
ENSG00000119574	ENSG00000119574.13	-1.81684820063707	ZBTB45
ENSG00000119599	ENSG00000119599.18	-2.05532675558708	DCAF4
ENSG00000119684	ENSG00000119684.16	-1.62576229162886	MLH3
ENSG00000119686	ENSG00000119686.10	-2.04101947137886	FLVCR2
ENSG00000119699	ENSG00000119699.8	-2.06870861807828	TGFB3
ENSG00000119720	ENSG00000119720.18	-2.0606786673749	NRDE2
ENSG00000119760	ENSG00000119760.16	-1.05047444740609	SUPT7L
ENSG00000119778	ENSG00000119778.15	-1.6520592792573	ATAD2B
ENSG00000119812	ENSG00000119812.20	-1.73517092045145	FAM98A
ENSG00000119844	ENSG00000119844.17	-1.7855831783565	AFTPH
ENSG00000119862	ENSG00000119862.13	-1.81684620300252	LGALSL
ENSG00000119866	ENSG00000119866.22	-2.09007431543633	BCL11A
ENSG00000119917	ENSG00000119917.15	-1.47865988542739	IFIT3
ENSG00000119929	ENSG00000119929.13	-1.28464817041674	CUTC
ENSG00000119953	ENSG00000119953.14	-1.57582737135183	SMNDC1
ENSG00000119965	ENSG00000119965.13	-1.73961529610968	C10orf88
ENSG00000119986	ENSG00000119986.7	-2.67744634472054	AVPI1
ENSG00000120063	ENSG00000120063.10	-1.22938919561557	GNA13
ENSG00000120093	ENSG00000120093.12	-1.4030003504188	HOXB3
ENSG00000120129	ENSG00000120129.6	-1.96116987437234	DUSP1
ENSG00000120137	ENSG00000120137.7	-1.21184146430215	PANK3
ENSG00000120158	ENSG00000120158.12	-2.30201339686842	RCL1
ENSG00000120278	ENSG00000120278.17	-1.37992473608004	PLEKHG1
ENSG00000120370	ENSG00000120370.14	-2.24143366140907	GORAB
ENSG00000120458	ENSG00000120458.13	-1.96940509412633	MSANTD2
ENSG00000120519	ENSG00000120519.16	-2.01171088243798	SLC10A7
ENSG00000120616	ENSG00000120616.16	-1.92276432535523	EPC1
ENSG00000120662	ENSG00000120662.16	-1.69119960066598	MTRF1
ENSG00000120688	ENSG00000120688.9	-1.903898704491	WBP4
ENSG00000120690	ENSG00000120690.17	-2.43410993685261	ELF1
ENSG00000120696	ENSG00000120696.9	-1.29302438263627	KBTBD7
ENSG00000120699	ENSG00000120699.14	-1.04818571415479	EXOSC8
ENSG00000120798	ENSG00000120798.17	-1.38975495878243	NR2C1
ENSG00000120800	ENSG00000120800.5	-1.42060205334323	UTP20
ENSG00000120833	ENSG00000120833.14	-1.80857315291474	SOCS2
ENSG00000120837	ENSG00000120837.8	-1.38289052096045	NFYB
ENSG00000120875	ENSG00000120875.9	-1.51671459656742	DUSP4
ENSG00000120910	ENSG00000120910.15	-1.14832551815088	PPP3CC
ENSG00000120913	ENSG00000120913.24	-1.76651082882569	PDLIM2
ENSG00000120942	ENSG00000120942.14	-1.37700739249096	UBIAD1
ENSG00000120963	ENSG00000120963.12	-1.17402500741447	ZNF706
ENSG00000121057	ENSG00000121057.13	-2.05624246056194	AKAP1
ENSG00000121058	ENSG00000121058.5	-2.46808654345204	COIL
ENSG00000121210	ENSG00000121210.16	-1.39810824075567	TMEM131L
