ensembl	log2FC
ENSG00000225710.1	4.20920263342389
ENSG00000290849.2	0.783988522700197
ENSG00000230239.1	5.64781896324964
ENSG00000228549.5	3.38776025686672
ENSG00000235241.1	5.93758445964431
ENSG00000117122.14	4.3574659760532
ENSG00000286898.2	3.47201514081308
ENSG00000159363.19	1.19656403088652
ENSG00000179002.6	8.62177367338546
ENSG00000159423.17	1.59738501868657
ENSG00000307102.1	4.31208408230923
ENSG00000272084.1	1.68600563083189
ENSG00000127481.15	0.623459720305583
ENSG00000127463.16	0.747447708449373
ENSG00000211454.16	1.32701766288108
ENSG00000162482.5	0.992090533111489
ENSG00000270728.1	6.48483559501918
ENSG00000308073.1	8.08450608010673
ENSG00000053371.14	0.929705181149735
ENSG00000158747.15	1.06079960049973
ENSG00000158748.4	3.58701352396935
ENSG00000127472.11	5.81054724850956
ENSG00000215520.3	3.92066255560892
ENSG00000183114.8	4.26261818938474
ENSG00000158828.8	1.03086694207468
ENSG00000117242.7	1.77944810964708
ENSG00000244038.11	1.56113088871122
ENSG00000189410.12	2.57093624580652
ENSG00000117298.16	1.47021912686007
ENSG00000076864.21	1.44565502422125
ENSG00000142798.20	1.36166217861235
ENSG00000162552.15	1.89781712808868
ENSG00000305152.1	1.26344772694357
ENSG00000285873.2	4.38670897551091
ENSG00000294752.1	1.29811757675466
ENSG00000302675.1	6.98784899849135
ENSG00000070886.12	4.85689659059214
ENSG00000133216.17	2.20943296793274
ENSG00000215906.9	8.46509021621455
ENSG00000227868.7	3.36546138174241
ENSG00000229010.1	6.24061305448785
ENSG00000179546.5	1.70005870156167
ENSG00000088280.21	1.29709515082246
ENSG00000007968.7	0.715163993258681
ENSG00000307609.1	5.93758445964431
ENSG00000197880.11	6.17027055029977
ENSG00000236810.9	0.997396364483978
ENSG00000289835.2	2.52889698970083
ENSG00000117305.15	1.04599218904859
ENSG00000179163.12	1.58417450583987
ENSG00000188822.8	5.68664175943971
ENSG00000229106.1	9.44310498837858
ENSG00000299163.1	3.11172580781453
ENSG00000225315.3	2.10560184398778
ENSG00000142661.19	4.25653200584129
ENSG00000001461.19	0.810784593329447
ENSG00000286061.3	4.97077261200977
ENSG00000298126.1	7.33592119260048
ENSG00000284699.1	6.17947718207703
ENSG00000169504.15	1.46770145799685
ENSG00000293733.1	5.64272862556289
ENSG00000020633.19	5.0109666269233
ENSG00000261025.2	4.30788207366076
ENSG00000233755.2	10.0821796969659
ENSG00000303094.1	9.56542680629602
ENSG00000233419.3	5.96194907363328
ENSG00000307250.1	6.56552226811936
ENSG00000299599.1	4.07904240921222
ENSG00000183726.11	0.872728331773057
ENSG00000162430.18	1.93652876731344
ENSG00000228172.6	1.05673174244486
ENSG00000236528.4	4.97734806706666
ENSG00000182749.6	1.4375679930842
ENSG00000117632.23	1.59747454314513
ENSG00000309933.1	6.4044748663286
ENSG00000188782.9	3.3981832031063
ENSG00000236155.9	6.38830759707303
ENSG00000293494.3	7.52854197325433
ENSG00000142669.15	0.676023443596518
ENSG00000299849.1	5.78921552713144
ENSG00000260063.2	0.721469507926446
ENSG00000241188.3	3.87068996811932
ENSG00000297103.1	3.11907469859947
ENSG00000172746.6	4.25812562214141
ENSG00000090020.11	2.17126052219597
ENSG00000142784.16	1.22906941764919
ENSG00000304055.1	4.10441122728416
ENSG00000142765.18	1.56678118068106
ENSG00000142748.14	4.74434101535706
ENSG00000174950.11	4.1065874413778
ENSG00000306354.1	5.22729813686306
ENSG00000158195.11	1.04287821965605
ENSG00000000938.13	7.43220472379686
ENSG00000126709.16	1.77387807367503
ENSG00000286433.1	7.38475885604366
ENSG00000130775.16	4.55859783928785
ENSG00000117748.10	0.755315102613138
ENSG00000130768.15	1.66513872740323
ENSG00000227050.1	2.28752305811348
ENSG00000289576.3	7.69583341026592
ENSG00000169403.12	4.72057814299859
ENSG00000298310.1	4.09370024936711
ENSG00000130770.18	0.619730148978749
ENSG00000271398.1	6.7793979888362
ENSG00000130766.5	1.05353690546042
ENSG00000204138.13	0.80317165346936
ENSG00000200087.1	1.37366452074228
ENSG00000231468.2	5.34742029826266
ENSG00000279443.1	1.85832662476345
ENSG00000120656.14	0.965863671452236
ENSG00000188060.8	9.90209551906598
ENSG00000305996.1	6.57772841053822
ENSG00000116329.12	5.55222573258364
ENSG00000237934.1	6.22524368122791
ENSG00000060656.20	1.75059379119684
ENSG00000229607.2	6.06273024224261
ENSG00000162512.16	1.91136248647684
ENSG00000084628.10	7.49673781357125
ENSG00000168528.12	0.787195670629641
ENSG00000305880.1	5.67061064467024
ENSG00000305901.1	6.17969486410535
ENSG00000215899.3	6.65927692246076
ENSG00000293391.1	2.8582411780428
ENSG00000260386.7	3.17313530193516
ENSG00000284543.2	4.36414961782102
ENSG00000305292.1	2.43655093297474
ENSG00000121764.12	7.55347607426606
ENSG00000121753.13	1.1625204915225
ENSG00000301119.1	4.68466087175993
ENSG00000134668.13	2.99077098865313
ENSG00000203620.3	5.42735252326425
ENSG00000121774.18	0.654685093284031
ENSG00000160050.16	1.47145228091425
ENSG00000160051.12	1.10444540728772
ENSG00000222046.3	4.42713745676107
ENSG00000084623.12	0.717450401393403
ENSG00000183615.6	1.40288611898345
ENSG00000182866.18	4.51885489294448
ENSG00000270850.1	6.24057976103616
ENSG00000304771.1	5.71479324186118
ENSG00000273274.2	3.26375598011629
ENSG00000294305.1	2.0927989645542
ENSG00000162522.11	1.04480878154413
ENSG00000134684.13	0.86674922100571
ENSG00000160097.21	1.71738520549707
ENSG00000121905.10	4.14014092031054
ENSG00000300688.1	2.75579334009144
ENSG00000278997.1	1.73330410819985
ENSG00000116525.14	0.736634359258182
ENSG00000121904.19	2.70731237635707
ENSG00000255811.1	3.22743285267304
ENSG00000116544.12	6.02124211082275
ENSG00000284773.1	3.76224382037088
ENSG00000228348.1	4.26330676470253
ENSG00000284640.2	5.63018328479183
ENSG00000227409.1	6.00151312028211
ENSG00000236274.1	6.00151312028211
ENSG00000239636.4	2.599607538928
ENSG00000126067.12	0.76145531493644
ENSG00000092847.14	0.745089181699516
ENSG00000092850.12	4.88979687541136
ENSG00000171812.13	6.32699200378119
ENSG00000301551.1	6.39853880158801
ENSG00000142694.7	3.70652510527814
ENSG00000286379.1	1.69620808221409
ENSG00000300693.1	4.37689375372072
ENSG00000297367.1	4.51735564072147
ENSG00000223944.4	7.36757517669812
ENSG00000233621.4	2.40745786985457
ENSG00000307694.1	2.65805688817044
