Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2025	Regulation of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	1/11	5.051412e-02	1.709574e-01	0	0	2.139355e+01	6.387049e+01	PPP1R10
GO_Biological_Process_2025	Positive Regulation of Interleukin-6 Production (GO:0032755)	2/77	5.094563e-02	1.709574e-01	0	0	5.748116e+00	1.711212e+01	APP;MYD88
GO_Biological_Process_2025	Positive Regulation of Lymphocyte Proliferation (GO:0050671)	2/77	5.094563e-02	1.709574e-01	0	0	5.748116e+00	1.711212e+01	EPHB2;SLC7A1
GO_Biological_Process_2025	Cell Surface Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	4/296	5.097580e-02	1.709574e-01	0	0	2.985388e+00	8.885722e+00	SORT1;HSPB1;EPHB2;IGF1R
GO_Biological_Process_2025	Extracellular Matrix Organization (GO:0030198)	3/182	5.447957e-02	1.741477e-01	0	0	3.633188e+00	1.057232e+01	APP;QSOX1;TGFBI
GO_Biological_Process_2025	Signal Transduction in Response to DNA Damage (GO:0042770)	2/80	5.452891e-02	1.741477e-01	0	0	5.526198e+00	1.607585e+01	GTSE1;NDRG1
GO_Biological_Process_2025	- Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902166)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	CD44
GO_Biological_Process_2025	NADPH Regeneration (GO:0006740)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	PHGDH
GO_Biological_Process_2025	Regulation of Lamellipodium Organization (GO:1902743)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	CD44
GO_Biological_Process_2025	Regulation of Mitotic Sister Chromatid Separation (GO:0010965)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	INCENP
GO_Biological_Process_2025	Axonal Fasciculation (GO:0007413)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	EPHB2
GO_Biological_Process_2025	Cellular Component Maintenance (GO:0043954)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	IGF1R
GO_Biological_Process_2025	Sodium Ion Export Across Plasma Membrane (GO:0036376)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	SLC9A1
GO_Biological_Process_2025	Visual Learning (GO:0008542)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	APP
GO_Biological_Process_2025	Vitamin D Metabolic Process (GO:0042359)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	LGMN
GO_Biological_Process_2025	Intracellular Copper Ion Homeostasis (GO:0006878)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	APP
GO_Biological_Process_2025	Post-Translational Protein Targeting to Endoplasmic Reticulum Membrane (GO:0006620)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	HSPA5
GO_Biological_Process_2025	Microtubule Anchoring at Microtubule Organizing Center (GO:0072393)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	MAP1S
GO_Biological_Process_2025	Regulation of PERK-mediated Unfolded Protein Response (GO:1903897)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	HSPA5
GO_Biological_Process_2025	Regulation of T Cell Differentiation in Thymus (GO:0033081)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	CLPTM1
GO_Biological_Process_2025	Negative Regulation of Amyloid Fibril Formation (GO:1905907)	1/12	5.497915e-02	1.741477e-01	0	0	1.944770e+01	5.641392e+01	LDLR
GO_Biological_Process_2025	Negative Regulation of Neuron Apoptotic Process (GO:0043524)	2/81	5.574271e-02	1.741477e-01	0	0	5.455971e+00	1.575144e+01	GRN;LGMN
GO_Biological_Process_2025	Regulation of Catabolic Process (GO:0009894)	2/81	5.574271e-02	1.741477e-01	0	0	5.455971e+00	1.575144e+01	LAMP3;HSPB1
GO_Biological_Process_2025	Regulation of Vesicle-Mediated Transport (GO:0060627)	2/82	5.696601e-02	1.741477e-01	0	0	5.387500e+00	1.543681e+01	HIP1;PRKCSH
GO_Biological_Process_2025	Response to Insulin (GO:0032868)	2/82	5.696601e-02	1.741477e-01	0	0	5.387500e+00	1.543681e+01	SORT1;PCK2
GO_Biological_Process_2025	Regulation of Interleukin-8 Production (GO:0032677)	2/83	5.819870e-02	1.741477e-01	0	0	5.320719e+00	1.513155e+01	CHAMP1;MYD88
GO_Biological_Process_2025	Small GTPase-mediated Signal Transduction (GO:0007264)	3/188	5.890499e-02	1.741477e-01	0	0	3.514286e+00	9.951858e+00	PRKCSH;NUCB1;PHACTR4
GO_Biological_Process_2025	ERBB2 Signaling Pathway (GO:0038128)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	EGFR
GO_Biological_Process_2025	Regulation of Gastrulation (GO:0010470)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	DAG1
GO_Biological_Process_2025	P-body Assembly (GO:0033962)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	EDC3
GO_Biological_Process_2025	Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902165)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	CD44
GO_Biological_Process_2025	Ag Processing and Presentation of Endogenous Pep Ag via MHC Cls I via ER Pway (GO:0002484)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	HLA-C
GO_Biological_Process_2025	Ag Processing and Presentation of Endogenous Pep Ag via MHC Cls I via ER Pway, TAP-ind (GO:0002486)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	HLA-C
GO_Biological_Process_2025	Antigen Processing and Presentation of Endogenous Peptide Antigen via MHC Class Ib (GO:0002476)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	HLA-C
GO_Biological_Process_2025	Antigen Processing and Presentation of Peptide Antigen via MHC Class Ib (GO:0002428)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	HLA-C
GO_Biological_Process_2025	Nuclear RNA Surveillance (GO:0071027)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	ZC3H4
GO_Biological_Process_2025	Cellular Response to Acidic pH (GO:0071468)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	SLC9A1
GO_Biological_Process_2025	Response to UV-A (GO:0070141)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	EGFR
GO_Biological_Process_2025	Response to Progesterone (GO:0032570)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	WBP2
GO_Biological_Process_2025	Positive Regulation of Heterotypic Cell-Cell Adhesion (GO:0034116)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	CD44
GO_Biological_Process_2025	Positive Regulation of Mitotic Metaphase/Anaphase Transition (GO:0045842)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	CDC20
GO_Biological_Process_2025	Granulocyte Activation (GO:0036230)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	CHAMP1
GO_Biological_Process_2025	Positive Regulation of Protein Export From Nucleus (GO:0046827)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	BAG3
GO_Biological_Process_2025	Hyaluronan Metabolic Process (GO:0030212)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	CD44
GO_Biological_Process_2025	Regulation of ERBB Signaling Pathway (GO:1901184)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	LGMN
GO_Biological_Process_2025	Regulation of Actomyosin Structure Organization (GO:0110020)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	SLC9A1
GO_Biological_Process_2025	Negative Regulation of Ras Protein Signal Transduction (GO:0046580)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	EPHB2
GO_Biological_Process_2025	Negative Regulation of Cell Activation (GO:0050866)	1/13	5.942340e-02	1.741477e-01	0	0	1.782616e+01	5.032446e+01	LDLR
GO_Biological_Process_2025	Monoatomic Cation Homeostasis (GO:0055080)	2/84	5.944065e-02	1.741477e-01	0	0	5.255567e+00	1.483529e+01	SLC39A10;NEO1
GO_Biological_Process_2025	Cell Morphogenesis Involved in Neuron Differentiation (GO:0048667)	2/85	6.069176e-02	1.773151e-01	0	0	5.191985e+00	1.454767e+01	APP;MAP1S
GO_Biological_Process_2025	Regulation of Organelle Assembly (GO:1902115)	2/86	6.195191e-02	1.775797e-01	0	0	5.129917e+00	1.426834e+01	EPHB2;TBC1D16
GO_Biological_Process_2025	Positive Regulation of Biosynthetic Process (GO:0009891)	2/87	6.322100e-02	1.775797e-01	0	0	5.069309e+00	1.399697e+01	APP;EGR1
GO_Biological_Process_2025	Defense Response to Gram-negative Bacterium (GO:0050829)	2/87	6.322100e-02	1.775797e-01	0	0	5.069309e+00	1.399697e+01	APP;CHAMP1
GO_Biological_Process_2025	Regulation of Coagulation (GO:0050818)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	EPHB2
GO_Biological_Process_2025	Regulation of Establishment of Protein Localization (GO:0070201)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	CTSD
GO_Biological_Process_2025	Negative Regulation of Muscle Cell Apoptotic Process (GO:0010656)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	BAG3
GO_Biological_Process_2025	Negative Regulation of Transcription Elongation by RNA Polymerase II (GO:0034244)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	HEXIM1
GO_Biological_Process_2025	Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	MBOAT7
GO_Biological_Process_2025	Cellular Response to Estrogen Stimulus (GO:0071391)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	WBP2
GO_Biological_Process_2025	Positive Regulation of T Cell Receptor Signaling Pathway (GO:0050862)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	NECTIN2
GO_Biological_Process_2025	Response to Muscle Stretch (GO:0035994)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	SLC9A1
GO_Biological_Process_2025	Smooth Muscle Contraction (GO:0006939)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	SMTN
GO_Biological_Process_2025	Positive Regulation of Double-Strand Break Repair via Nonhomologous End Joining (GO:2001034)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	LDLR
GO_Biological_Process_2025	Epiboly Involved in Wound Healing (GO:0090505)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	CD44
GO_Biological_Process_2025	Establishment of Protein Localization to Chromosome (GO:0070199)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	WBP2
GO_Biological_Process_2025	Positive Regulation of Protein-Containing Complex Disassembly (GO:0043243)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	IGF1R
GO_Biological_Process_2025	Intracellular Cholesterol Transport (GO:0032367)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	LDLR
GO_Biological_Process_2025	Regulation of cAMP/PKA Signal Transduction (GO:0141161)	1/14	6.384698e-02	1.775797e-01	0	0	1.645409e+01	4.526959e+01	APP
GO_Biological_Process_2025	Positive Regulation of Canonical Wnt Signaling Pathway (GO:0090263)	2/89	6.578555e-02	1.796601e-01	0	0	4.952274e+00	1.347690e+01	PTK7;EGFR
GO_Biological_Process_2025	Regulation of Protein Localization to Plasma Membrane (GO:1903076)	2/90	6.708079e-02	1.796601e-01	0	0	4.895751e+00	1.322762e+01	EPHB2;EGFR
GO_Biological_Process_2025	Establishment of Protein Localization to Organelle (GO:0072594)	2/90	6.708079e-02	1.796601e-01	0	0	4.895751e+00	1.322762e+01	PPP1R10;LAMP3
GO_Biological_Process_2025	Positive Regulation of Cytokine Production (GO:0001819)	4/325	6.713323e-02	1.796601e-01	0	0	2.711665e+00	7.324413e+00	APP;EGR1;CHAMP1;MYD88
GO_Biological_Process_2025	Negative Regulation of Immune Effector Process (GO:0002698)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	GRN
GO_Biological_Process_2025	Golgi to Endosome Transport (GO:0006895)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	SORT1
GO_Biological_Process_2025	Astrocyte Development (GO:0014002)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	APP
GO_Biological_Process_2025	Nitric Oxide Biosynthetic Process (GO:0006809)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	CYB5R3
GO_Biological_Process_2025	Regulation of Response to Endoplasmic Reticulum Stress (GO:1905897)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	APP
GO_Biological_Process_2025	Regulation of Systemic Arterial Blood Pressure by Hormone (GO:0001990)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	ECE1
GO_Biological_Process_2025	Clathrin Coat Assembly (GO:0048268)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	HIP1
GO_Biological_Process_2025	Copper Ion Homeostasis (GO:0055070)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	APP
GO_Biological_Process_2025	Defense Response to Protozoan (GO:0042832)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	MYD88
GO_Biological_Process_2025	Dendritic Spine Morphogenesis (GO:0060997)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	EPHB2
GO_Biological_Process_2025	Positive Regulation of Immunoglobulin Mediated Immune Response (GO:0002891)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	NECTIN2
GO_Biological_Process_2025	Positive Regulation of Membrane Protein Ectodomain Proteolysis (GO:0051044)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	APP
GO_Biological_Process_2025	Protein Trimerization (GO:0070206)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	APP
GO_Biological_Process_2025	Regulation of IRE1-mediated Unfolded Protein Response (GO:1903894)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	HSPA5
GO_Biological_Process_2025	Multicellular Organismal-Level Iron Ion Homeostasis (GO:0060586)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	NEO1
GO_Biological_Process_2025	Regulation of Amyloid-Beta Clearance (GO:1900221)	1/15	6.824997e-02	1.796601e-01	0	0	1.527803e+01	4.101508e+01	APP
GO_Biological_Process_2025	Regulation of Epithelial to Mesenchymal Transition (GO:0010717)	2/91	6.838453e-02	1.796601e-01	0	0	4.840498e+00	1.298516e+01	DAG1;IL17RD
GO_Biological_Process_2025	Calcium-Mediated Signaling (GO:0019722)	2/91	6.838453e-02	1.796601e-01	0	0	4.840498e+00	1.298516e+01	APP;SLC9A1
GO_Biological_Process_2025	Regulation of Translation (GO:0006417)	3/201	6.905407e-02	1.809633e-01	0	0	3.281385e+00	8.770702e+00	APP;PRKCSH;HSPB1
GO_Biological_Process_2025	Positive Regulation of Response to Stimulus (GO:0048584)	2/92	6.969667e-02	1.821050e-01	0	0	4.786473e+00	1.274926e+01	APP;EGFR
GO_Biological_Process_2025	Positive Regulation of Protein Metabolic Process (GO:0051247)	3/202	6.986580e-02	1.821050e-01	0	0	3.264730e+00	8.688032e+00	APP;PRKCSH;PLK1
GO_Biological_Process_2025	Regulation of Cell Population Proliferation (GO:0042127)	7/769	7.009226e-02	1.821050e-01	0	0	2.021420e+00	5.372818e+00	FOSL1;APP;ASH2L;EGFR;CHERP;LGMN;IGF1R
GO_Biological_Process_2025	Regulation of Protein Metabolic Process (GO:0051246)	2/93	7.101709e-02	1.821050e-01	0	0	4.733636e+00	1.251968e+01	APP;LDLR
GO_Biological_Process_2025	D-glucose Import (GO:0046323)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	SORT1
GO_Biological_Process_2025	Negative Regulation of Intrinsic Apoptotic Signaling Pathway by P53 Class Mediator (GO:1902254)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	CD44
GO_Biological_Process_2025	Golgi to Vacuole Transport (GO:0006896)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	SORT1
GO_Biological_Process_2025	Negative Regulation of Natural Killer Cell Mediated Immunity (GO:0002716)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	NECTIN2
GO_Biological_Process_2025	Attachment of Mitotic Spindle Microtubules to Kinetochore (GO:0051315)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	CHAMP1
GO_Biological_Process_2025	Autonomic Nervous System Development (GO:0048483)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	PHACTR4
GO_Biological_Process_2025	Neurotrophin Signaling Pathway (GO:0038179)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	SORT1
GO_Biological_Process_2025	Regulation of Superoxide Anion Generation (GO:0032928)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	APP
GO_Biological_Process_2025	Regulation of Triglyceride Biosynthetic Process (GO:0010866)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	LDLR
GO_Biological_Process_2025	Epoxygenase P450 Pathway (GO:0019373)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	CYP2S1
GO_Biological_Process_2025	Positive Regulation of Superoxide Anion Generation (GO:0032930)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	APP
GO_Biological_Process_2025	Receptor Catabolic Process (GO:0032801)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	LGMN
GO_Biological_Process_2025	Mitochondrion Transport Along Microtubule (GO:0047497)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	MAP1S
GO_Biological_Process_2025	Negative Regulation of Calcium Ion Transport (GO:0051926)	1/16	7.263247e-02	1.821050e-01	0	0	1.425878e+01	3.739142e+01	SLC30A1
GO_Biological_Process_2025	Neuron Projection Development (GO:0031175)	3/206	7.315603e-02	1.829778e-01	0	0	3.199751e+00	8.367863e+00	APP;MAP1S;EPHB2
GO_Biological_Process_2025	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	2/97	7.637959e-02	1.876293e-01	0	0	4.533410e+00	1.166011e+01	SLC39A10;SLC9A1
GO_Biological_Process_2025	Regulation of Protein Sumoylation (GO:0033233)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	EGR1
GO_Biological_Process_2025	Organophosphate Catabolic Process (GO:0046434)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	PRKCSH
GO_Biological_Process_2025	Regulation of Ubiquitin-Protein Transferase Activity (GO:0051438)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	PLK1
GO_Biological_Process_2025	Cytoskeleton-Dependent Intracellular Transport (GO:0030705)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	TUBA1C
GO_Biological_Process_2025	Defense Response to Symbiont (GO:0140546)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	CHAMP1
GO_Biological_Process_2025	Synaptic Membrane Adhesion (GO:0099560)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	PTPRF
GO_Biological_Process_2025	Glucose 6-Phosphate Metabolic Process (GO:0051156)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	PHGDH
GO_Biological_Process_2025	Intracellular Sodium Ion Homeostasis (GO:0006883)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	SLC9A1
GO_Biological_Process_2025	Ionotropic Glutamate Receptor Signaling Pathway (GO:0035235)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	APP
GO_Biological_Process_2025	Killing by Host of Symbiont Cells (GO:0051873)	1/17	7.699458e-02	1.876293e-01	0	0	1.336694e+01	3.427309e+01	CHAMP1
GO_Biological_Process_2025	Positive Regulation of Protein Modification Process (GO:0031401)	2/98	7.773990e-02	1.876855e-01	0	0	4.485960e+00	1.145888e+01	EGR1;EGFR
GO_Biological_Process_2025	Protein Stabilization (GO:0050821)	3/212	7.821938e-02	1.876855e-01	0	0	3.106946e+00	7.917237e+00	GRN;HIP1;BAG3
GO_Biological_Process_2025	Positive Regulation of Cold-Induced Thermogenesis (GO:0120162)	2/99	7.910788e-02	1.876855e-01	0	0	4.439489e+00	1.126273e+01	LDLR;IGF1R
GO_Biological_Process_2025	Negative Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	HSPA5
GO_Biological_Process_2025	Regulation of Integrin-Mediated Signaling Pathway (GO:2001044)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	PHACTR4
GO_Biological_Process_2025	Neuron Maturation (GO:0042551)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	APP
GO_Biological_Process_2025	Regulation of Protein-Containing Complex Disassembly (GO:0043244)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	IGF1R
GO_Biological_Process_2025	Regulation of Steroid Biosynthetic Process (GO:0050810)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	EGR1
GO_Biological_Process_2025	Cellular Response to Glucocorticoid Stimulus (GO:0071385)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	PCK2
GO_Biological_Process_2025	Regulation of Viral Entry Into Host Cell (GO:0046596)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	NECTIN2
GO_Biological_Process_2025	Regulation of Viral Transcription (GO:0046782)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	HEXIM1
GO_Biological_Process_2025	Positive Regulation of Antigen Receptor-Mediated Signaling Pathway (GO:0050857)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	NECTIN2
GO_Biological_Process_2025	Positive Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	SLC9A1
GO_Biological_Process_2025	Positive Regulation of Chromosome Segregation (GO:0051984)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	NCAPD2
GO_Biological_Process_2025	Positive Regulation of Cytokine Production Involved in Inflammatory Response (GO:1900017)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	MYD88
GO_Biological_Process_2025	Embryonic Digit Morphogenesis (GO:0042733)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	ECE1
GO_Biological_Process_2025	Extracellular Matrix Assembly (GO:0085029)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	QSOX1
GO_Biological_Process_2025	Positive Regulation of Lymphocyte Migration (GO:2000403)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	APP
GO_Biological_Process_2025	Triglyceride Biosynthetic Process (GO:0019432)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	PCK2
GO_Biological_Process_2025	Positive Regulation of Muscle Hypertrophy (GO:0014742)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	SLC9A1
GO_Biological_Process_2025	Intracellular Monoatomic Ion Homeostasis (GO:0006873)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	SLC39A10
GO_Biological_Process_2025	Positive Regulation of Triglyceride Metabolic Process (GO:0090208)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	LDLR
GO_Biological_Process_2025	Protein Localization to Chromosome, Centromeric Region (GO:0071459)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	CHAMP1
GO_Biological_Process_2025	Regulation of Amyloid Precursor Protein Catabolic Process (GO:1902991)	1/18	8.133639e-02	1.876855e-01	0	0	1.258001e+01	3.156529e+01	APP
GO_Biological_Process_2025	Regulation of Canonical Wnt Signaling Pathway (GO:0060828)	3/216	8.167860e-02	1.880591e-01	0	0	3.047980e+00	7.635078e+00	APP;PTK7;EGFR
GO_Biological_Process_2025	Regulation of Gene Expression (GO:0010468)	9/1127	8.267697e-02	1.899385e-01	0	0	1.779354e+00	4.435599e+00	APP;EGR1;SORT1;MAGED1;LAMP3;BHLHE40;EPHB2;MYD88;LGMN
GO_Biological_Process_2025	Regulation of Defense Response (GO:0031347)	2/103	8.465452e-02	1.929617e-01	0	0	4.262807e+00	1.052562e+01	GRN;MYD88
GO_Biological_Process_2025	Neutrophil Activation (GO:0042119)	1/19	8.565799e-02	1.929617e-01	0	0	1.188053e+01	2.919512e+01	CHAMP1
GO_Biological_Process_2025	Response to Fibroblast Growth Factor (GO:0071774)	1/19	8.565799e-02	1.929617e-01	0	0	1.188053e+01	2.919512e+01	CD44
GO_Biological_Process_2025	Response to Interferon-Alpha (GO:0035455)	1/19	8.565799e-02	1.929617e-01	0	0	1.188053e+01	2.919512e+01	LAMP3
GO_Biological_Process_2025	Signaling Receptor Ligand Precursor Processing (GO:0140448)	1/19	8.565799e-02	1.929617e-01	0	0	1.188053e+01	2.919512e+01	ECE1
GO_Biological_Process_2025	Endolysosomal Toll-Like Receptor Signaling Pathway (GO:0140894)	1/19	8.565799e-02	1.929617e-01	0	0	1.188053e+01	2.919512e+01	MYD88
GO_Biological_Process_2025	Maintenance of Gastrointestinal Epithelium (GO:0030277)	1/19	8.565799e-02	1.929617e-01	0	0	1.188053e+01	2.919512e+01	MUC13
GO_Biological_Process_2025	Protein Localization to Endoplasmic Reticulum (GO:0070972)	1/19	8.565799e-02	1.929617e-01	0	0	1.188053e+01	2.919512e+01	HSPA5
GO_Biological_Process_2025	Maintenance of Protein Localization in Organelle (GO:0072595)	1/19	8.565799e-02	1.929617e-01	0	0	1.188053e+01	2.919512e+01	HSPA5
GO_Biological_Process_2025	Positive Regulation of Intracellular Signal Transduction (GO:1902533)	6/652	8.668190e-02	1.948475e-01	0	0	2.032789e+00	4.971207e+00	HEXIM1;APP;HIP1;EGFR;MYD88;IGF1R
GO_Biological_Process_2025	Calcium Ion Homeostasis (GO:0055074)	2/105	8.747129e-02	1.961990e-01	0	0	4.179612e+00	1.018339e+01	SLC30A1;CHERP
